path,accent,number,crema-d predictions,ravdess predictions,tess predictions,combined predictions
english549.mp3,english,549,DIS,DIS,DIS,ANG
lao1.mp3,lao,1,SAD,DIS,DIS,ANG
english135.mp3,english,135,FEA,DIS,DIS,DIS
russian37.mp3,russian,37,SAD,DIS,DIS,ANG
synthesized3.mp3,synthesized,3,FEA,DIS,DIS,ANG
spanish34.mp3,spanish,34,FEA,DIS,DIS,ANG
hebrew1.mp3,hebrew,1,SAD,DIS,DIS,DIS
luo1.mp3,luo,1,SAD,DIS,DIS,DIS
english563.mp3,english,563,FEA,DIS,DIS,DIS
synthesized2.mp3,synthesized,2,FEA,DIS,DIS,ANG
italian24.mp3,italian,24,SAD,DIS,DIS,ANG
farsi16.mp3,farsi,16,SAD,DIS,DIS,DIS
english189.mp3,english,189,FEA,DIS,DIS,ANG
english209.mp3,english,209,SAD,FEA,DIS,ANG
croatian1.mp3,croatian,1,SAD,DIS,DIS,ANG
russian18.mp3,russian,18,FEA,DIS,DIS,DIS
arabic56.mp3,arabic,56,FEA,DIS,DIS,ANG
english356.mp3,english,356,SAD,DIS,DIS,ANG
english363.mp3,english,363,SAD,DIS,DIS,DIS
turkish3.mp3,turkish,3,FEA,DIS,DIS,ANG
serbian7.mp3,serbian,7,SAD,DIS,DIS,ANG
english552.mp3,english,552,SAD,DIS,DIS,ANG
malay1.mp3,malay,1,FEA,DIS,DIS,DIS
romanian6.mp3,romanian,6,SAD,FEA,DIS,ANG
hungarian6.mp3,hungarian,6,FEA,FEA,DIS,ANG
russian3.mp3,russian,3,SAD,DIS,DIS,DIS
japanese16.mp3,japanese,16,FEA,DIS,DIS,ANG
english211.mp3,english,211,FEA,DIS,DIS,DIS
spanish37.mp3,spanish,37,SAD,DIS,DIS,ANG
swedish2.mp3,swedish,2,SAD,DIS,DIS,DIS
macedonian16.mp3,macedonian,16,SAD,DIS,DIS,ANG
tagalog2.mp3,tagalog,2,FEA,DIS,DIS,ANG
polish28.mp3,polish,28,SAD,DIS,DIS,DIS
english511.mp3,english,511,FEA,DIS,DIS,ANG
english36.mp3,english,36,FEA,DIS,DIS,DIS
kiswahili9.mp3,kiswahili,9,FEA,DIS,DIS,ANG
bengali1.mp3,bengali,1,FEA,DIS,DIS,ANG
polish20.mp3,polish,20,SAD,DIS,DIS,DIS
english42.mp3,english,42,SAD,DIS,DIS,ANG
twi4.mp3,twi,4,SAD,DIS,DIS,DIS
dutch21.mp3,dutch,21,SAD,DIS,DIS,DIS
english67.mp3,english,67,SAD,DIS,DIS,ANG
english26.mp3,english,26,SAD,DIS,DIS,DIS
english195.mp3,english,195,SAD,DIS,DIS,ANG
tagalog8.mp3,tagalog,8,SAD,DIS,DIS,DIS
finnish3.mp3,finnish,3,FEA,DIS,DIS,ANG
english79.mp3,english,79,SAD,DIS,DIS,ANG
english269.mp3,english,269,SAD,DIS,DIS,ANG
spanish134.mp3,spanish,134,SAD,DIS,DIS,ANG
portuguese24.mp3,portuguese,24,FEA,DIS,DIS,ANG
english541.mp3,english,541,SAD,DIS,DIS,DIS
english275.mp3,english,275,FEA,DIS,DIS,ANG
russian33.mp3,russian,33,SAD,DIS,DIS,ANG
russian13.mp3,russian,13,SAD,DIS,DIS,DIS
english226.mp3,english,226,SAD,DIS,DIS,ANG
english95.mp3,english,95,FEA,DIS,DIS,DIS
english114.mp3,english,114,SAD,DIS,DIS,DIS
albanian6.mp3,albanian,6,SAD,DIS,DIS,DIS
dutch7.mp3,dutch,7,SAD,DIS,DIS,ANG
bosnian4.mp3,bosnian,4,SAD,DIS,DIS,ANG
kikuyu4.mp3,kikuyu,4,SAD,DIS,DIS,DIS
bosnian2.mp3,bosnian,2,SAD,DIS,DIS,DIS
italian33.mp3,italian,33,FEA,DIS,DIS,DIS
arabic66.mp3,arabic,66,FEA,DIS,DIS,DIS
arabic27.mp3,arabic,27,FEA,DIS,DIS,ANG
mandarin7.mp3,mandarin,7,FEA,DIS,DIS,ANG
english573.mp3,english,573,FEA,DIS,DIS,DIS
uzbek1.mp3,uzbek,1,SAD,DIS,DIS,ANG
amharic8.mp3,amharic,8,SAD,DIS,DIS,DIS
english100.mp3,english,100,FEA,DIS,DIS,ANG
croatian4.mp3,croatian,4,SAD,DIS,DIS,ANG
spanish141.mp3,spanish,141,SAD,DIS,DIS,ANG
portuguese16.mp3,portuguese,16,SAD,DIS,DIS,DIS
dutch10.mp3,dutch,10,FEA,DIS,DIS,DIS
french45.mp3,french,45,SAD,DIS,DIS,DIS
bengali4.mp3,bengali,4,SAD,DIS,DIS,ANG
spanish18.mp3,spanish,18,FEA,DIS,DIS,ANG
spanish32.mp3,spanish,32,FEA,DIS,DIS,ANG
mandarin62.mp3,mandarin,62,SAD,DIS,DIS,ANG
english249.mp3,english,249,HAP,FEA,DIS,DIS
hungarian5.mp3,hungarian,5,FEA,DIS,DIS,ANG
punjabi6.mp3,punjabi,6,FEA,DIS,DIS,ANG
english578.mp3,english,578,FEA,DIS,DIS,ANG
english572.mp3,english,572,FEA,DIS,DIS,DIS
spanish28.mp3,spanish,28,SAD,DIS,DIS,ANG
bosnian8.mp3,bosnian,8,SAD,DIS,DIS,ANG
czech9.mp3,czech,9,FEA,DIS,DIS,ANG
italian30.mp3,italian,30,SAD,DIS,DIS,ANG
oromo3.mp3,oromo,3,SAD,FEA,DIS,ANG
cantonese9.mp3,cantonese,9,SAD,DIS,DIS,ANG
english375.mp3,english,375,SAD,DIS,DIS,ANG
turkish35.mp3,turkish,35,SAD,DIS,DIS,ANG
polish1.mp3,polish,1,FEA,DIS,DIS,DIS
punjabi9.mp3,punjabi,9,FEA,DIS,DIS,DIS
macedonian2.mp3,macedonian,2,FEA,DIS,DIS,ANG
english458.mp3,english,458,SAD,DIS,DIS,DIS
english266.mp3,english,266,FEA,DIS,DIS,ANG
somali1.mp3,somali,1,SAD,DIS,DIS,ANG
amazigh1.mp3,amazigh,1,FEA,DIS,DIS,ANG
hindi5.mp3,hindi,5,SAD,DIS,DIS,ANG
spanish2.mp3,spanish,2,SAD,DIS,DIS,ANG
english314.mp3,english,314,SAD,DIS,DIS,DIS
kambaata2.mp3,kambaata,2,SAD,DIS,DIS,ANG
korean20.mp3,korean,20,SAD,DIS,DIS,ANG
korean10.mp3,korean,10,FEA,DIS,DIS,ANG
nepali10.mp3,nepali,10,FEA,DIS,DIS,ANG
english160.mp3,english,160,SAD,DIS,DIS,DIS
english311.mp3,english,311,FEA,DIS,DIS,ANG
miskito7.mp3,miskito,7,FEA,DIS,DIS,DIS
bosnian5.mp3,bosnian,5,SAD,DIS,DIS,ANG
english466.mp3,english,466,FEA,DIS,DIS,DIS
gan1.mp3,gan,1,FEA,DIS,DIS,ANG
english310.mp3,english,310,SAD,DIS,DIS,ANG
mongolian1.mp3,mongolian,1,SAD,DIS,DIS,DIS
english241.mp3,english,241,FEA,DIS,DIS,ANG
tamil6.mp3,tamil,6,SAD,FEA,DIS,ANG
portuguese11.mp3,portuguese,11,FEA,DIS,DIS,ANG
italian1.mp3,italian,1,SAD,DIS,DIS,DIS
english414.mp3,english,414,SAD,DIS,DIS,DIS
korean9.mp3,korean,9,FEA,DIS,DIS,ANG
english484.mp3,english,484,SAD,DIS,DIS,NEU
korean15.mp3,korean,15,FEA,DIS,DIS,ANG
portuguese3.mp3,portuguese,3,SAD,DIS,DIS,ANG
polish18.mp3,polish,18,SAD,DIS,DIS,ANG
spanish127.mp3,spanish,127,SAD,DIS,DIS,ANG
english498.mp3,english,498,FEA,DIS,DIS,DIS
english101.mp3,english,101,FEA,DIS,DIS,DIS
french63.mp3,french,63,SAD,DIS,DIS,DIS
korean18.mp3,korean,18,FEA,DIS,DIS,ANG
spanish119.mp3,spanish,119,SAD,DIS,DIS,DIS
nepali9.mp3,nepali,9,FEA,DIS,DIS,DIS
french33.mp3,french,33,FEA,DIS,DIS,ANG
arabic16.mp3,arabic,16,SAD,DIS,DIS,ANG
turkish14.mp3,turkish,14,SAD,DIS,DIS,HAP
mandarin40.mp3,mandarin,40,FEA,DIS,DIS,ANG
portuguese33.mp3,portuguese,33,SAD,DIS,DIS,ANG
maltese1.mp3,maltese,1,FEA,DIS,DIS,ANG
mandarin27.mp3,mandarin,27,SAD,DIS,DIS,HAP
khmer1.mp3,khmer,1,FEA,DIS,DIS,DIS
arabic19.mp3,arabic,19,FEA,DIS,DIS,ANG
english257.mp3,english,257,SAD,DIS,DIS,ANG
albanian9.mp3,albanian,9,FEA,DIS,DIS,ANG
english412.mp3,english,412,DIS,DIS,DIS,ANG
french11.mp3,french,11,FEA,DIS,DIS,ANG
spanish17.mp3,spanish,17,SAD,DIS,DIS,ANG
ukrainian10.mp3,ukrainian,10,SAD,DIS,DIS,ANG
japanese22.mp3,japanese,22,FEA,DIS,DIS,DIS
georgian3.mp3,georgian,3,SAD,FEA,DIS,ANG
english149.mp3,english,149,SAD,DIS,DIS,DIS
lithuanian1.mp3,lithuanian,1,FEA,DIS,DIS,DIS
bulgarian2.mp3,bulgarian,2,FEA,DIS,DIS,DIS
dari1.mp3,dari,1,SAD,DIS,DIS,DIS
bengali8.mp3,bengali,8,SAD,DIS,DIS,ANG
turkish20.mp3,turkish,20,SAD,DIS,DIS,ANG
vietnamese21.mp3,vietnamese,21,FEA,DIS,DIS,ANG
arabic30.mp3,arabic,30,FEA,DIS,DIS,ANG
macedonian4.mp3,macedonian,4,FEA,DIS,DIS,ANG
french41.mp3,french,41,SAD,DIS,DIS,ANG
english247.mp3,english,247,SAD,DIS,DIS,DIS
vietnamese18.mp3,vietnamese,18,SAD,DIS,DIS,DIS
tigrigna3.mp3,tigrigna,3,SAD,DIS,DIS,ANG
korean7.mp3,korean,7,SAD,DIS,DIS,DIS
english433.mp3,english,433,FEA,DIS,DIS,DIS
edo1.mp3,edo,1,SAD,DIS,DIS,DIS
bengali17.mp3,bengali,17,SAD,DIS,DIS,HAP
spanish112.mp3,spanish,112,SAD,DIS,DIS,DIS
bambara2.mp3,bambara,2,FEA,DIS,DIS,ANG
spanish53.mp3,spanish,53,SAD,DIS,DIS,DIS
bulgarian4.mp3,bulgarian,4,FEA,DIS,DIS,ANG
arabic93.mp3,arabic,93,SAD,DIS,DIS,ANG
greek2.mp3,greek,2,FEA,DIS,DIS,ANG
uzbek2.mp3,uzbek,2,SAD,DIS,DIS,DIS
mandarin19.mp3,mandarin,19,FEA,DIS,DIS,ANG
ga2.mp3,ga,2,SAD,DIS,DIS,DIS
mandarin31.mp3,mandarin,31,SAD,DIS,DIS,DIS
bosnian9.mp3,bosnian,9,SAD,DIS,DIS,ANG
dutch22.mp3,dutch,22,SAD,DIS,DIS,DIS
arabic6.mp3,arabic,6,FEA,DIS,DIS,ANG
german2.mp3,german,2,SAD,DIS,DIS,ANG
russian17.mp3,russian,17,SAD,DIS,DIS,ANG
pashto4.mp3,pashto,4,SAD,DIS,DIS,ANG
turkish23.mp3,turkish,23,SAD,DIS,DIS,DIS
english40.mp3,english,40,SAD,DIS,DIS,ANG
uzbek4.mp3,uzbek,4,SAD,DIS,DIS,DIS
dari4.mp3,dari,4,SAD,DIS,DIS,DIS
english69.mp3,english,69,SAD,DIS,DIS,ANG
tigrigna7.mp3,tigrigna,7,FEA,DIS,DIS,DIS
hausa7.mp3,hausa,7,SAD,DIS,DIS,ANG
english326.mp3,english,326,FEA,DIS,DIS,DIS
english192.mp3,english,192,SAD,DIS,DIS,DIS
amharic10.mp3,amharic,10,SAD,DIS,DIS,DIS
english5.mp3,english,5,SAD,DIS,DIS,ANG
french9.mp3,french,9,SAD,DIS,DIS,DIS
english464.mp3,english,464,SAD,DIS,DIS,ANG
vietnamese13.mp3,vietnamese,13,SAD,DIS,DIS,ANG
mandarin44.mp3,mandarin,44,FEA,DIS,DIS,ANG
bengali7.mp3,bengali,7,SAD,DIS,DIS,ANG
ngemba1.mp3,ngemba,1,FEA,DIS,DIS,ANG
spanish61.mp3,spanish,61,SAD,DIS,DIS,ANG
dutch14.mp3,dutch,14,FEA,DIS,DIS,ANG
russian11.mp3,russian,11,DIS,DIS,DIS,ANG
mandarin2.mp3,mandarin,2,SAD,DIS,DIS,ANG
spanish105.mp3,spanish,105,SAD,DIS,DIS,ANG
armenian3.mp3,armenian,3,SAD,DIS,DIS,ANG
macedonian6.mp3,macedonian,6,FEA,DIS,DIS,DIS
japanese21.mp3,japanese,21,FEA,DIS,DIS,DIS
english393.mp3,english,393,SAD,DIS,DIS,ANG
english253.mp3,english,253,FEA,DIS,DIS,DIS
bulgarian11.mp3,bulgarian,11,SAD,DIS,DIS,ANG
english52.mp3,english,52,SAD,DIS,DIS,ANG
mandarin50.mp3,mandarin,50,FEA,DIS,DIS,ANG
english521.mp3,english,521,SAD,DIS,DIS,ANG
bambara5.mp3,bambara,5,FEA,DIS,DIS,ANG
turkish30.mp3,turkish,30,SAD,DIS,DIS,DIS
english574.mp3,english,574,FEA,DIS,DIS,ANG
krio5.mp3,krio,5,FEA,DIS,DIS,DIS
tagalog6.mp3,tagalog,6,FEA,DIS,DIS,DIS
sesotho1.mp3,sesotho,1,SAD,DIS,DIS,ANG
vietnamese20.mp3,vietnamese,20,SAD,DIS,DIS,DIS
english103.mp3,english,103,SAD,DIS,DIS,ANG
kiswahili2.mp3,kiswahili,2,SAD,DIS,DIS,SAD
english487.mp3,english,487,SAD,DIS,DIS,DIS
cantonese19.mp3,cantonese,19,FEA,DIS,DIS,ANG
english229.mp3,english,229,SAD,DIS,DIS,ANG
french21.mp3,french,21,SAD,DIS,DIS,DIS
urdu15.mp3,urdu,15,SAD,DIS,DIS,ANG
english476.mp3,english,476,SAD,FEA,DIS,ANG
spanish124.mp3,spanish,124,SAD,DIS,DIS,ANG
vietnamese17.mp3,vietnamese,17,SAD,DIS,DIS,ANG
punjabi10.mp3,punjabi,10,FEA,DIS,DIS,DIS
german1.mp3,german,1,FEA,DIS,DIS,ANG
english491.mp3,english,491,SAD,DIS,DIS,ANG
albanian2.mp3,albanian,2,SAD,DIS,DIS,ANG
vlaams4.mp3,vlaams,4,SAD,DIS,DIS,DIS
kazakh1.mp3,kazakh,1,FEA,DIS,DIS,ANG
spanish89.mp3,spanish,89,FEA,DIS,DIS,DIS
russian19.mp3,russian,19,SAD,DIS,DIS,ANG
kiswahili7.mp3,kiswahili,7,FEA,DIS,DIS,ANG
english456.mp3,english,456,FEA,DIS,DIS,DIS
korean30.mp3,korean,30,SAD,DIS,DIS,DIS
english570.mp3,english,570,SAD,DIS,DIS,DIS
english142.mp3,english,142,FEA,DIS,DIS,DIS
hungarian1.mp3,hungarian,1,SAD,DIS,DIS,ANG
arabic89.mp3,arabic,89,SAD,DIS,DIS,ANG
english382.mp3,english,382,FEA,DIS,DIS,ANG
bulgarian16.mp3,bulgarian,16,SAD,DIS,DIS,DIS
english481.mp3,english,481,SAD,DIS,DIS,ANG
japanese14.mp3,japanese,14,FEA,DIS,DIS,ANG
bulgarian13.mp3,bulgarian,13,SAD,DIS,DIS,DIS
french43.mp3,french,43,FEA,DIS,DIS,ANG
arabic85.mp3,arabic,85,FEA,DIS,DIS,ANG
somali5.mp3,somali,5,SAD,DIS,DIS,ANG
dutch33.mp3,dutch,33,FEA,DIS,DIS,DIS
taiwanese8.mp3,taiwanese,8,SAD,DIS,DIS,DIS
shona2.mp3,shona,2,FEA,DIS,DIS,ANG
english129.mp3,english,129,FEA,DIS,DIS,ANG
cantonese8.mp3,cantonese,8,SAD,DIS,DIS,HAP
english224.mp3,english,224,FEA,DIS,DIS,DIS
ibibio1.mp3,ibibio,1,SAD,DIS,DIS,ANG
tagalog14.mp3,tagalog,14,SAD,DIS,DIS,ANG
english387.mp3,english,387,SAD,DIS,DIS,ANG
bengali15.mp3,bengali,15,FEA,DIS,DIS,ANG
spanish114.mp3,spanish,114,SAD,DIS,DIS,ANG
swedish3.mp3,swedish,3,FEA,DIS,DIS,ANG
english218.mp3,english,218,FEA,DIS,DIS,HAP
nepali3.mp3,nepali,3,FEA,DIS,DIS,ANG
english447.mp3,english,447,SAD,DIS,DIS,DIS
dutch15.mp3,dutch,15,SAD,DIS,DIS,DIS
yakut1.mp3,yakut,1,FEA,DIS,DIS,DIS
krio3.mp3,krio,3,SAD,DIS,DIS,ANG
italian6.mp3,italian,6,SAD,DIS,DIS,ANG
spanish14.mp3,spanish,14,FEA,DIS,DIS,HAP
gujarati4.mp3,gujarati,4,FEA,DIS,DIS,ANG
vlaams1.mp3,vlaams,1,SAD,DIS,DIS,DIS
mandarin30.mp3,mandarin,30,SAD,DIS,DIS,DIS
korean2.mp3,korean,2,SAD,DIS,DIS,ANG
greek9.mp3,greek,9,SAD,DIS,DIS,DIS
arabic2.mp3,arabic,2,SAD,DIS,DIS,ANG
german26.mp3,german,26,FEA,DIS,DIS,ANG
english265.mp3,english,265,FEA,SAD,DIS,ANG
farsi12.mp3,farsi,12,SAD,DIS,DIS,ANG
english126.mp3,english,126,SAD,DIS,DIS,DIS
spanish117.mp3,spanish,117,SAD,DIS,DIS,DIS
czech5.mp3,czech,5,SAD,DIS,DIS,ANG
filipino1.mp3,filipino,1,SAD,DIS,DIS,ANG
kiswahili6.mp3,kiswahili,6,FEA,DIS,DIS,ANG
english239.mp3,english,239,FEA,DIS,DIS,DIS
danish7.mp3,danish,7,SAD,DIS,DIS,ANG
english493.mp3,english,493,SAD,DIS,DIS,DIS
english505.mp3,english,505,SAD,DIS,DIS,ANG
mandarin43.mp3,mandarin,43,SAD,DIS,DIS,ANG
norwegian3.mp3,norwegian,3,SAD,DIS,DIS,ANG
armenian7.mp3,armenian,7,SAD,DIS,DIS,ANG
thai9.mp3,thai,9,SAD,DIS,DIS,DIS
english84.mp3,english,84,SAD,DIS,DIS,DIS
tagalog10.mp3,tagalog,10,FEA,DIS,DIS,DIS
farsi7.mp3,farsi,7,SAD,DIS,DIS,ANG
english528.mp3,english,528,SAD,DIS,DIS,DIS
spanish81.mp3,spanish,81,SAD,DIS,DIS,ANG
french7.mp3,french,7,FEA,DIS,DIS,ANG
arabic34.mp3,arabic,34,SAD,DIS,DIS,ANG
arabic101.mp3,arabic,101,SAD,DIS,DIS,ANG
kazakh2.mp3,kazakh,2,FEA,DIS,DIS,DIS
kanuri1.mp3,kanuri,1,SAD,DIS,DIS,ANG
english201.mp3,english,201,SAD,DIS,DIS,ANG
english435.mp3,english,435,SAD,DIS,DIS,ANG
arabic99.mp3,arabic,99,DIS,DIS,DIS,ANG
english61.mp3,english,61,SAD,DIS,DIS,ANG
spanish130.mp3,spanish,130,SAD,DIS,DIS,ANG
english123.mp3,english,123,SAD,DIS,DIS,DIS
french36.mp3,french,36,SAD,DIS,DIS,HAP
french2.mp3,french,2,FEA,DIS,DIS,ANG
nepali13.mp3,nepali,13,DIS,DIS,DIS,ANG
french22.mp3,french,22,SAD,DIS,DIS,DIS
turkish7.mp3,turkish,7,SAD,DIS,DIS,ANG
portuguese48.mp3,portuguese,48,FEA,DIS,DIS,ANG
french40.mp3,french,40,SAD,DIS,DIS,ANG
slovak2.mp3,slovak,2,FEA,DIS,DIS,ANG
spanish108.mp3,spanish,108,FEA,DIS,DIS,DIS
english96.mp3,english,96,SAD,DIS,DIS,DIS
english335.mp3,english,335,FEA,DIS,DIS,ANG
tigrigna4.mp3,tigrigna,4,SAD,DIS,DIS,ANG
ga5.mp3,ga,5,SAD,DIS,DIS,DIS
german11.mp3,german,11,SAD,DIS,DIS,HAP
english380.mp3,english,380,FEA,FEA,DIS,ANG
italian27.mp3,italian,27,FEA,DIS,DIS,DIS
portuguese47.mp3,portuguese,47,FEA,DIS,DIS,ANG
arabic29.mp3,arabic,29,SAD,DIS,DIS,ANG
yiddish5.mp3,yiddish,5,FEA,DIS,DIS,ANG
english564.mp3,english,564,SAD,DIS,DIS,DIS
english327.mp3,english,327,SAD,DIS,DIS,DIS
english322.mp3,english,322,SAD,DIS,DIS,ANG
kabyle1.mp3,kabyle,1,SAD,DIS,DIS,ANG
dutch47.mp3,dutch,47,FEA,DIS,DIS,DIS
chittagonian1.mp3,chittagonian,1,SAD,FEA,DIS,DIS
cantonese22.mp3,cantonese,22,SAD,DIS,DIS,DIS
hindi17.mp3,hindi,17,SAD,DIS,DIS,DIS
arabic81.mp3,arabic,81,SAD,DIS,DIS,DIS
english83.mp3,english,83,SAD,DIS,DIS,ANG
amharic12.mp3,amharic,12,SAD,DIS,DIS,DIS
english122.mp3,english,122,SAD,DIS,DIS,ANG
ganda2.mp3,ganda,2,FEA,DIS,DIS,ANG
miskito8.mp3,miskito,8,SAD,DIS,DIS,DIS
spanish155.mp3,spanish,155,FEA,DIS,DIS,ANG
french6.mp3,french,6,SAD,DIS,DIS,ANG
lithuanian6.mp3,lithuanian,6,SAD,DIS,DIS,HAP
german32.mp3,german,32,SAD,DIS,DIS,ANG
amharic1.mp3,amharic,1,FEA,DIS,DIS,ANG
english278.mp3,english,278,SAD,DIS,DIS,ANG
vietnamese12.mp3,vietnamese,12,SAD,DIS,DIS,ANG
igbo2.mp3,igbo,2,SAD,DIS,DIS,ANG
korean36.mp3,korean,36,FEA,DIS,DIS,ANG
english546.mp3,english,546,SAD,DIS,DIS,DIS
kazakh3.mp3,kazakh,3,FEA,DIS,DIS,ANG
somali4.mp3,somali,4,SAD,DIS,DIS,ANG
english234.mp3,english,234,SAD,DIS,DIS,ANG
english270.mp3,english,270,FEA,DIS,DIS,ANG
korean47.mp3,korean,47,FEA,DIS,DIS,DIS
english202.mp3,english,202,SAD,DIS,DIS,DIS
english138.mp3,english,138,FEA,DIS,DIS,DIS
portuguese2.mp3,portuguese,2,SAD,DIS,DIS,DIS
farsi6.mp3,farsi,6,SAD,DIS,DIS,ANG
russian8.mp3,russian,8,SAD,DIS,DIS,ANG
amharic9.mp3,amharic,9,SAD,DIS,DIS,DIS
mandarin15.mp3,mandarin,15,SAD,DIS,DIS,ANG
arabic31.mp3,arabic,31,FEA,DIS,DIS,ANG
maltese2.mp3,maltese,2,SAD,DIS,DIS,DIS
urdu6.mp3,urdu,6,SAD,DIS,DIS,ANG
romanian20.mp3,romanian,20,SAD,DIS,DIS,ANG
spanish38.mp3,spanish,38,FEA,DIS,DIS,DIS
lamaholot1.mp3,lamaholot,1,FEA,DIS,DIS,DIS
oromo1.mp3,oromo,1,SAD,DIS,DIS,DIS
english469.mp3,english,469,SAD,DIS,DIS,DIS
wu1.mp3,wu,1,SAD,DIS,DIS,ANG
english450.mp3,english,450,SAD,DIS,DIS,HAP
french5.mp3,french,5,SAD,DIS,DIS,DIS
english102.mp3,english,102,FEA,DIS,DIS,ANG
mandarin38.mp3,mandarin,38,FEA,DIS,DIS,ANG
turkish26.mp3,turkish,26,SAD,DIS,DIS,ANG
gusii1.mp3,gusii,1,SAD,DIS,DIS,ANG
french48.mp3,french,48,SAD,DIS,DIS,DIS
english409.mp3,english,409,SAD,DIS,DIS,ANG
kambaata1.mp3,kambaata,1,FEA,DIS,DIS,ANG
russian27.mp3,russian,27,SAD,DIS,DIS,ANG
english319.mp3,english,319,SAD,DIS,DIS,DIS
vietnamese5.mp3,vietnamese,5,SAD,FEA,DIS,ANG
mandarin48.mp3,mandarin,48,FEA,DIS,DIS,ANG
spanish78.mp3,spanish,78,SAD,DIS,DIS,ANG
portuguese22.mp3,portuguese,22,FEA,DIS,DIS,ANG
english429.mp3,english,429,SAD,DIS,DIS,ANG
spanish5.mp3,spanish,5,SAD,DIS,DIS,ANG
dutch17.mp3,dutch,17,SAD,DIS,DIS,DIS
korean32.mp3,korean,32,FEA,DIS,DIS,ANG
tamil4.mp3,tamil,4,SAD,DIS,DIS,ANG
turkish32.mp3,turkish,32,FEA,DIS,DIS,ANG
english116.mp3,english,116,SAD,DIS,DIS,ANG
arabic4.mp3,arabic,4,FEA,DIS,DIS,ANG
english220.mp3,english,220,SAD,DIS,DIS,ANG
spanish64.mp3,spanish,64,SAD,DIS,DIS,ANG
yoruba5.mp3,yoruba,5,SAD,DIS,DIS,ANG
spanish94.mp3,spanish,94,SAD,DIS,DIS,ANG
amharic11.mp3,amharic,11,SAD,DIS,DIS,DIS
arabic69.mp3,arabic,69,SAD,DIS,DIS,DIS
dutch9.mp3,dutch,9,SAD,DIS,DIS,ANG
spanish145.mp3,spanish,145,SAD,DIS,DIS,DIS
mandarin12.mp3,mandarin,12,FEA,DIS,DIS,ANG
estonian1.mp3,estonian,1,SAD,DIS,DIS,DIS
english53.mp3,english,53,FEA,DIS,DIS,ANG
english128.mp3,english,128,SAD,DIS,DIS,ANG
english32.mp3,english,32,SAD,DIS,DIS,ANG
english411.mp3,english,411,SAD,DIS,DIS,ANG
german13.mp3,german,13,FEA,DIS,DIS,ANG
english240.mp3,english,240,SAD,DIS,DIS,DIS
amharic15.mp3,amharic,15,FEA,DIS,DIS,ANG
english277.mp3,english,277,SAD,DIS,DIS,DIS
gujarati3.mp3,gujarati,3,SAD,DIS,DIS,DIS
teochew1.mp3,teochew,1,SAD,DIS,DIS,ANG
english65.mp3,english,65,SAD,DIS,DIS,DIS
english173.mp3,english,173,SAD,DIS,DIS,ANG
french61.mp3,french,61,SAD,DIS,DIS,ANG
french16.mp3,french,16,SAD,FEA,DIS,ANG
english560.mp3,english,560,SAD,DIS,DIS,DIS
dutch2.mp3,dutch,2,SAD,DIS,DIS,ANG
farsi10.mp3,farsi,10,SAD,DIS,DIS,ANG
farsi11.mp3,farsi,11,SAD,DIS,DIS,ANG
english576.mp3,english,576,SAD,DIS,DIS,DIS
english25.mp3,english,25,FEA,DIS,DIS,ANG
mandarin37.mp3,mandarin,37,SAD,DIS,DIS,ANG
jola1.mp3,jola,1,FEA,DIS,DIS,ANG
