path,accent,number,crema-d predictions,ravdess predictions,tess predictions,combined predictions
mende2.mp3,mende,2,FEA,DIS,DIS,DIS
english33.mp3,english,33,SAD,DIS,DIS,DIS
spanish116.mp3,spanish,116,FEA,DIS,DIS,ANG
english15.mp3,english,15,SAD,DIS,DIS,ANG
macedonian24.mp3,macedonian,24,SAD,DIS,DIS,ANG
english567.mp3,english,567,FEA,DIS,DIS,DIS
italian11.mp3,italian,11,FEA,DIS,DIS,ANG
nepali12.mp3,nepali,12,SAD,FEA,DIS,ANG
thai10.mp3,thai,10,SAD,DIS,DIS,ANG
english117.mp3,english,117,SAD,DIS,DIS,ANG
turkish9.mp3,turkish,9,SAD,DIS,DIS,DIS
mandarin63.mp3,mandarin,63,FEA,DIS,DIS,DIS
korean14.mp3,korean,14,SAD,DIS,DIS,ANG
polish15.mp3,polish,15,SAD,DIS,DIS,ANG
kiswahili3.mp3,kiswahili,3,FEA,DIS,DIS,ANG
hebrew2.mp3,hebrew,2,SAD,DIS,DIS,DIS
english206.mp3,english,206,FEA,DIS,DIS,HAP
english364.mp3,english,364,SAD,DIS,DIS,ANG
english9.mp3,english,9,FEA,DIS,DIS,ANG
english230.mp3,english,230,SAD,DIS,DIS,DIS
english530.mp3,english,530,SAD,DIS,DIS,DIS
armenian2.mp3,armenian,2,SAD,DIS,DIS,ANG
english263.mp3,english,263,SAD,DIS,DIS,ANG
konkani1.mp3,konkani,1,SAD,DIS,DIS,ANG
korean42.mp3,korean,42,SAD,DIS,DIS,ANG
english449.mp3,english,449,SAD,DIS,DIS,ANG
ukrainian3.mp3,ukrainian,3,FEA,DIS,DIS,ANG
bafang2.mp3,bafang,2,SAD,DIS,DIS,DIS
garifuna2.mp3,garifuna,2,SAD,DIS,DIS,ANG
farsi5.mp3,farsi,5,FEA,DIS,DIS,DIS
french54.mp3,french,54,SAD,DIS,DIS,ANG
greek12.mp3,greek,12,SAD,DIS,DIS,DIS
russian20.mp3,russian,20,SAD,DIS,DIS,HAP
english6.mp3,english,6,SAD,DIS,DIS,ANG
polish11.mp3,polish,11,SAD,FEA,DIS,ANG
english76.mp3,english,76,SAD,DIS,DIS,ANG
arabic62.mp3,arabic,62,FEA,DIS,DIS,ANG
arabic9.mp3,arabic,9,FEA,DIS,DIS,ANG
english107.mp3,english,107,SAD,DIS,DIS,ANG
turkish34.mp3,turkish,34,FEA,DIS,DIS,ANG
armenian1.mp3,armenian,1,FEA,DIS,DIS,DIS
dutch4.mp3,dutch,4,SAD,DIS,DIS,ANG
spanish90.mp3,spanish,90,SAD,DIS,DIS,DIS
tagalog9.mp3,tagalog,9,FEA,DIS,DIS,ANG
kurdish7.mp3,kurdish,7,FEA,DIS,DIS,ANG
russian30.mp3,russian,30,SAD,DIS,DIS,ANG
mende1.mp3,mende,1,FEA,DIS,DIS,ANG
catalan2.mp3,catalan,2,SAD,DIS,DIS,ANG
tamil2.mp3,tamil,2,SAD,DIS,DIS,ANG
korean48.mp3,korean,48,SAD,DIS,DIS,DIS
english99.mp3,english,99,FEA,DIS,DIS,ANG
bengali11.mp3,bengali,11,SAD,DIS,DIS,ANG
romanian12.mp3,romanian,12,SAD,DIS,DIS,ANG
dutch40.mp3,dutch,40,SAD,DIS,DIS,DIS
english443.mp3,english,443,SAD,DIS,DIS,ANG
mandarin26.mp3,mandarin,26,SAD,DIS,DIS,HAP
english430.mp3,english,430,SAD,DIS,DIS,ANG
spanish88.mp3,spanish,88,FEA,DIS,DIS,ANG
english64.mp3,english,64,SAD,DIS,DIS,DIS
polish32.mp3,polish,32,FEA,DIS,DIS,ANG
hadiyya1.mp3,hadiyya,1,FEA,DIS,DIS,ANG
spanish113.mp3,spanish,113,FEA,DIS,DIS,ANG
malay4.mp3,malay,4,FEA,DIS,DIS,ANG
tagalog15.mp3,tagalog,15,SAD,DIS,DIS,ANG
korean38.mp3,korean,38,SAD,DIS,DIS,ANG
english273.mp3,english,273,SAD,DIS,DIS,DIS
korean35.mp3,korean,35,FEA,DIS,DIS,ANG
tamil5.mp3,tamil,5,SAD,DIS,DIS,ANG
mandarin23.mp3,mandarin,23,SAD,DIS,DIS,ANG
english548.mp3,english,548,SAD,DIS,DIS,ANG
english374.mp3,english,374,SAD,DIS,DIS,ANG
vietnamese11.mp3,vietnamese,11,SAD,DIS,DIS,ANG
english383.mp3,english,383,SAD,FEA,DIS,ANG
bengali5.mp3,bengali,5,SAD,DIS,DIS,ANG
french49.mp3,french,49,SAD,DIS,DIS,ANG
ukrainian7.mp3,ukrainian,7,FEA,DIS,DIS,ANG
spanish136.mp3,spanish,136,SAD,DIS,DIS,ANG
polish30.mp3,polish,30,SAD,DIS,DIS,HAP
russian9.mp3,russian,9,FEA,DIS,DIS,DIS
english13.mp3,english,13,FEA,DIS,DIS,ANG
english80.mp3,english,80,SAD,DIS,DIS,DIS
thai8.mp3,thai,8,SAD,DIS,DIS,DIS
gujarati6.mp3,gujarati,6,SAD,DIS,DIS,DIS
nandi1.mp3,nandi,1,SAD,DIS,DIS,ANG
spanish50.mp3,spanish,50,SAD,DIS,DIS,ANG
danish4.mp3,danish,4,SAD,DIS,DIS,ANG
english544.mp3,english,544,FEA,DIS,DIS,DIS
french15.mp3,french,15,SAD,DIS,DIS,DIS
arabic35.mp3,arabic,35,SAD,DIS,DIS,DIS
yapese1.mp3,yapese,1,FEA,DIS,DIS,DIS
english419.mp3,english,419,SAD,DIS,DIS,DIS
farsi8.mp3,farsi,8,SAD,DIS,DIS,ANG
swedish11.mp3,swedish,11,SAD,DIS,DIS,ANG
spanish44.mp3,spanish,44,SAD,DIS,DIS,ANG
english161.mp3,english,161,SAD,DIS,DIS,ANG
hindi4.mp3,hindi,4,FEA,DIS,DIS,ANG
bambara3.mp3,bambara,3,SAD,DIS,DIS,ANG
mandarin22.mp3,mandarin,22,SAD,DIS,DIS,DIS
mandarin39.mp3,mandarin,39,SAD,DIS,DIS,ANG
german34.mp3,german,34,SAD,DIS,DIS,ANG
turkish37.mp3,turkish,37,FEA,DIS,DIS,ANG
ukrainian9.mp3,ukrainian,9,SAD,DIS,DIS,ANG
arabic36.mp3,arabic,36,FEA,DIS,DIS,ANG
bosnian7.mp3,bosnian,7,FEA,DIS,DIS,DIS
english147.mp3,english,147,SAD,DIS,DIS,ANG
czech4.mp3,czech,4,SAD,DIS,DIS,ANG
mongolian9.mp3,mongolian,9,FEA,DIS,DIS,DIS
russian4.mp3,russian,4,SAD,DIS,DIS,DIS
english148.mp3,english,148,SAD,DIS,DIS,DIS
english308.mp3,english,308,SAD,DIS,DIS,ANG
tagalog17.mp3,tagalog,17,FEA,DIS,DIS,FEA
farsi3.mp3,farsi,3,SAD,DIS,DIS,ANG
english30.mp3,english,30,SAD,DIS,DIS,DIS
portuguese14.mp3,portuguese,14,FEA,DIS,DIS,DIS
thai12.mp3,thai,12,FEA,DIS,DIS,DIS
english280.mp3,english,280,SAD,DIS,DIS,DIS
uyghur3.mp3,uyghur,3,SAD,DIS,DIS,ANG
hindi7.mp3,hindi,7,FEA,DIS,DIS,ANG
slovak1.mp3,slovak,1,FEA,DIS,DIS,ANG
english301.mp3,english,301,FEA,DIS,DIS,ANG
greek11.mp3,greek,11,SAD,DIS,DIS,DIS
urdu7.mp3,urdu,7,FEA,DIS,DIS,ANG
english371.mp3,english,371,SAD,DIS,DIS,DIS
spanish85.mp3,spanish,85,SAD,DIS,DIS,ANG
english480.mp3,english,480,SAD,DIS,DIS,HAP
spanish39.mp3,spanish,39,SAD,DIS,DIS,DIS
english550.mp3,english,550,FEA,DIS,DIS,DIS
rwanda1.mp3,rwanda,1,SAD,DIS,DIS,ANG
english372.mp3,english,372,FEA,DIS,DIS,ANG
french35.mp3,french,35,FEA,DIS,DIS,DIS
english331.mp3,english,331,SAD,DIS,DIS,ANG
krio4.mp3,krio,4,FEA,DIS,DIS,ANG
english459.mp3,english,459,SAD,DIS,DIS,DIS
pashto5.mp3,pashto,5,FEA,DIS,DIS,ANG
turkish11.mp3,turkish,11,SAD,DIS,DIS,DIS
romanian16.mp3,romanian,16,SAD,DIS,DIS,ANG
spanish4.mp3,spanish,4,SAD,DIS,DIS,DIS
yiddish3.mp3,yiddish,3,SAD,DIS,DIS,HAP
spanish147.mp3,spanish,147,SAD,DIS,DIS,ANG
danish8.mp3,danish,8,SAD,DIS,DIS,ANG
polish12.mp3,polish,12,SAD,DIS,DIS,ANG
portuguese29.mp3,portuguese,29,FEA,DIS,DIS,ANG
gujarati2.mp3,gujarati,2,FEA,DIS,DIS,ANG
kurdish6.mp3,kurdish,6,SAD,DIS,DIS,ANG
english569.mp3,english,569,SAD,DIS,DIS,DIS
spanish150.mp3,spanish,150,SAD,DIS,DIS,DIS
english140.mp3,english,140,SAD,DIS,DIS,DIS
japanese2.mp3,japanese,2,SAD,DIS,DIS,ANG
spanish93.mp3,spanish,93,SAD,DIS,DIS,DIS
english559.mp3,english,559,FEA,DIS,DIS,ANG
polish13.mp3,polish,13,FEA,DIS,DIS,ANG
english307.mp3,english,307,SAD,DIS,DIS,DIS
macedonian23.mp3,macedonian,23,SAD,DIS,DIS,ANG
russian12.mp3,russian,12,SAD,ANG,DIS,ANG
english104.mp3,english,104,FEA,DIS,DIS,ANG
english94.mp3,english,94,SAD,DIS,DIS,ANG
polish33.mp3,polish,33,FEA,DIS,DIS,ANG
arabic8.mp3,arabic,8,FEA,DIS,DIS,ANG
arabic52.mp3,arabic,52,SAD,DIS,DIS,ANG
english341.mp3,english,341,SAD,DIS,DIS,ANG
english537.mp3,english,537,SAD,DIS,DIS,ANG
spanish79.mp3,spanish,79,FEA,DIS,DIS,ANG
dutch23.mp3,dutch,23,SAD,DIS,DIS,DIS
english231.mp3,english,231,SAD,DIS,DIS,DIS
malagasy1.mp3,malagasy,1,FEA,DIS,DIS,DIS
gujarati7.mp3,gujarati,7,SAD,DIS,DIS,ANG
polish10.mp3,polish,10,SAD,DIS,DIS,ANG
kikongo1.mp3,kikongo,1,SAD,DIS,DIS,ANG
french58.mp3,french,58,SAD,DIS,DIS,DIS
mandarin59.mp3,mandarin,59,SAD,DIS,DIS,DIS
czech8.mp3,czech,8,SAD,DIS,DIS,DIS
czech1.mp3,czech,1,FEA,DIS,DIS,DIS
hindi18.mp3,hindi,18,SAD,DIS,DIS,ANG
french47.mp3,french,47,SAD,DIS,DIS,ANG
english256.mp3,english,256,SAD,DIS,DIS,DIS
papiamentu2.mp3,papiamentu,2,FEA,DIS,DIS,ANG
italian9.mp3,italian,9,SAD,DIS,DIS,ANG
tagalog5.mp3,tagalog,5,SAD,DIS,DIS,ANG
english378.mp3,english,378,SAD,FEA,DIS,ANG
korean46.mp3,korean,46,SAD,DIS,DIS,ANG
hindi8.mp3,hindi,8,SAD,DIS,DIS,ANG
kurdish3.mp3,kurdish,3,SAD,DIS,DIS,ANG
ukrainian1.mp3,ukrainian,1,FEA,FEA,DIS,ANG
english180.mp3,english,180,SAD,DIS,DIS,DIS
latvian2.mp3,latvian,2,SAD,DIS,DIS,ANG
wolof2.mp3,wolof,2,FEA,DIS,DIS,DIS
wolof4.mp3,wolof,4,FEA,DIS,DIS,ANG
english81.mp3,english,81,SAD,DIS,DIS,ANG
dutch20.mp3,dutch,20,SAD,DIS,DIS,DIS
indonesian4.mp3,indonesian,4,SAD,DIS,DIS,ANG
albanian7.mp3,albanian,7,SAD,DIS,DIS,ANG
spanish30.mp3,spanish,30,SAD,DIS,DIS,ANG
swedish5.mp3,swedish,5,FEA,DIS,DIS,ANG
hausa1.mp3,hausa,1,SAD,DIS,DIS,ANG
yoruba2.mp3,yoruba,2,FEA,DIS,DIS,ANG
dutch6.mp3,dutch,6,SAD,DIS,DIS,ANG
arabic94.mp3,arabic,94,SAD,DIS,DIS,ANG
english246.mp3,english,246,SAD,DIS,DIS,DIS
taiwanese6.mp3,taiwanese,6,SAD,DIS,DIS,ANG
hmong2.mp3,hmong,2,FEA,DIS,DIS,ANG
english73.mp3,english,73,SAD,DIS,DIS,DIS
russian23.mp3,russian,23,FEA,DIS,DIS,DIS
english8.mp3,english,8,SAD,DIS,DIS,ANG
arabic80.mp3,arabic,80,SAD,DIS,DIS,ANG
estonian3.mp3,estonian,3,SAD,DIS,DIS,ANG
macedonian20.mp3,macedonian,20,FEA,DIS,DIS,HAP
ewe2.mp3,ewe,2,SAD,DIS,DIS,DIS
italian16.mp3,italian,16,SAD,DIS,DIS,ANG
khmer2.mp3,khmer,2,SAD,DIS,DIS,DIS
japanese8.mp3,japanese,8,FEA,DIS,DIS,ANG
dutch11.mp3,dutch,11,FEA,DIS,DIS,ANG
cantonese2.mp3,cantonese,2,FEA,DIS,DIS,ANG
spanish80.mp3,spanish,80,SAD,DIS,DIS,ANG
english86.mp3,english,86,SAD,DIS,DIS,ANG
chamorro1.mp3,chamorro,1,SAD,DIS,DIS,ANG
french23.mp3,french,23,SAD,DIS,DIS,DIS
english381.mp3,english,381,SAD,DIS,DIS,ANG
romanian17.mp3,romanian,17,FEA,DIS,DIS,ANG
english282.mp3,english,282,FEA,DIS,DIS,DIS
english434.mp3,english,434,SAD,DIS,DIS,ANG
english222.mp3,english,222,SAD,DIS,DIS,DIS
russian1.mp3,russian,1,FEA,DIS,DIS,ANG
german21.mp3,german,21,SAD,DIS,DIS,ANG
dutch34.mp3,dutch,34,SAD,DIS,DIS,ANG
english367.mp3,english,367,SAD,DIS,DIS,ANG
english219.mp3,english,219,FEA,DIS,DIS,ANG
spanish51.mp3,spanish,51,SAD,FEA,DIS,ANG
arabic54.mp3,arabic,54,FEA,DIS,DIS,ANG
arabic60.mp3,arabic,60,SAD,DIS,DIS,ANG
tajiki1.mp3,tajiki,1,SAD,DIS,DIS,ANG
english470.mp3,english,470,SAD,DIS,DIS,DIS
vietnamese4.mp3,vietnamese,4,SAD,DIS,DIS,DIS
french3.mp3,french,3,SAD,DIS,DIS,ANG
twi2.mp3,twi,2,SAD,DIS,DIS,DIS
vlaams2.mp3,vlaams,2,SAD,DIS,DIS,ANG
spanish9.mp3,spanish,9,SAD,DIS,DIS,ANG
english321.mp3,english,321,FEA,FEA,DIS,ANG
ilonggo1.mp3,ilonggo,1,SAD,DIS,DIS,DIS
macedonian9.mp3,macedonian,9,SAD,DIS,DIS,ANG
portuguese7.mp3,portuguese,7,FEA,DIS,DIS,ANG
khmer3.mp3,khmer,3,SAD,DIS,DIS,DIS
german14.mp3,german,14,SAD,FEA,DIS,ANG
english535.mp3,english,535,SAD,DIS,DIS,DIS
english254.mp3,english,254,SAD,DIS,DIS,ANG
italian15.mp3,italian,15,FEA,DIS,DIS,DIS
spanish83.mp3,spanish,83,SAD,DIS,DIS,ANG
arabic68.mp3,arabic,68,SAD,DIS,DIS,DIS
icelandic2.mp3,icelandic,2,SAD,DIS,DIS,ANG
catalan3.mp3,catalan,3,SAD,DIS,DIS,ANG
english362.mp3,english,362,SAD,DIS,DIS,DIS
portuguese4.mp3,portuguese,4,SAD,DIS,DIS,DIS
tswana2.mp3,tswana,2,SAD,DIS,DIS,ANG
korean50.mp3,korean,50,SAD,DIS,DIS,DIS
english401.mp3,english,401,FEA,DIS,DIS,ANG
bulgarian1.mp3,bulgarian,1,SAD,DIS,DIS,ANG
english145.mp3,english,145,SAD,DIS,DIS,HAP
punjabi2.mp3,punjabi,2,FEA,DIS,DIS,ANG
bengali12.mp3,bengali,12,SAD,DIS,DIS,ANG
english328.mp3,english,328,SAD,DIS,DIS,ANG
english503.mp3,english,503,SAD,DIS,DIS,ANG
spanish36.mp3,spanish,36,SAD,DIS,DIS,ANG
german22.mp3,german,22,SAD,DIS,DIS,ANG
macedonian13.mp3,macedonian,13,SAD,DIS,DIS,ANG
german15.mp3,german,15,SAD,DIS,DIS,ANG
shona1.mp3,shona,1,FEA,DIS,DIS,ANG
ibibio2.mp3,ibibio,2,FEA,DIS,DIS,ANG
punjabi5.mp3,punjabi,5,FEA,DIS,DIS,ANG
english531.mp3,english,531,SAD,DIS,DIS,DIS
tibetan2.mp3,tibetan,2,FEA,DIS,DIS,ANG
bengali6.mp3,bengali,6,SAD,DIS,DIS,DIS
romanian2.mp3,romanian,2,SAD,DIS,DIS,DIS
german29.mp3,german,29,SAD,DIS,DIS,ANG
turkish21.mp3,turkish,21,FEA,DIS,DIS,DIS
french8.mp3,french,8,SAD,DIS,DIS,ANG
dutch25.mp3,dutch,25,SAD,DIS,DIS,DIS
english136.mp3,english,136,SAD,DIS,DIS,ANG
russian48.mp3,russian,48,DIS,DIS,DIS,ANG
english316.mp3,english,316,SAD,DIS,DIS,DIS
spanish156.mp3,spanish,156,SAD,DIS,DIS,ANG
sylheti1.mp3,sylheti,1,SAD,DIS,DIS,ANG
romanian7.mp3,romanian,7,SAD,FEA,DIS,ANG
german28.mp3,german,28,SAD,DIS,DIS,ANG
italian4.mp3,italian,4,SAD,DIS,DIS,ANG
english489.mp3,english,489,SAD,DIS,DIS,ANG
turkish28.mp3,turkish,28,SAD,DIS,DIS,DIS
korean8.mp3,korean,8,SAD,DIS,DIS,ANG
macedonian17.mp3,macedonian,17,FEA,DIS,DIS,ANG
english259.mp3,english,259,SAD,DIS,DIS,DIS
farsi21.mp3,farsi,21,SAD,DIS,DIS,DIS
english460.mp3,english,460,SAD,DIS,DIS,ANG
krio2.mp3,krio,2,FEA,DIS,DIS,ANG
bari1.mp3,bari,1,FEA,DIS,DIS,DIS
thai15.mp3,thai,15,SAD,DIS,DIS,ANG
spanish67.mp3,spanish,67,SAD,DIS,DIS,ANG
fijian1.mp3,fijian,1,FEA,DIS,DIS,ANG
latvian3.mp3,latvian,3,SAD,DIS,DIS,HAP
finnish4.mp3,finnish,4,FEA,DIS,DIS,ANG
greek15.mp3,greek,15,SAD,DIS,DIS,ANG
mongolian4.mp3,mongolian,4,FEA,DIS,DIS,DIS
spanish97.mp3,spanish,97,SAD,DIS,DIS,ANG
bulgarian12.mp3,bulgarian,12,SAD,DIS,DIS,DIS
english438.mp3,english,438,SAD,DIS,DIS,ANG
tigrigna5.mp3,tigrigna,5,SAD,DIS,DIS,HAP
farsi18.mp3,farsi,18,SAD,DIS,DIS,DIS
spanish107.mp3,spanish,107,SAD,DIS,DIS,DIS
english153.mp3,english,153,SAD,DIS,DIS,ANG
english154.mp3,english,154,FEA,DIS,DIS,ANG
swedish8.mp3,swedish,8,SAD,FEA,DIS,ANG
english106.mp3,english,106,FEA,DIS,DIS,ANG
tagalog7.mp3,tagalog,7,FEA,DIS,DIS,ANG
english558.mp3,english,558,SAD,DIS,DIS,HAP
english534.mp3,english,534,SAD,DIS,DIS,ANG
indonesian5.mp3,indonesian,5,SAD,DIS,DIS,DIS
punjabi3.mp3,punjabi,3,FEA,DIS,DIS,ANG
english183.mp3,english,183,SAD,DIS,DIS,ANG
japanese23.mp3,japanese,23,FEA,DIS,DIS,DIS
khmer5.mp3,khmer,5,SAD,DIS,DIS,ANG
dutch26.mp3,dutch,26,SAD,DIS,DIS,HAP
mandarin14.mp3,mandarin,14,SAD,DIS,DIS,ANG
dutch3.mp3,dutch,3,FEA,DIS,DIS,ANG
kurdish1.mp3,kurdish,1,FEA,DIS,DIS,ANG
hebrew3.mp3,hebrew,3,FEA,DIS,DIS,ANG
english292.mp3,english,292,SAD,DIS,DIS,DIS
spanish25.mp3,spanish,25,FEA,DIS,DIS,ANG
bulgarian15.mp3,bulgarian,15,SAD,DIS,DIS,ANG
polish34.mp3,polish,34,FEA,DIS,DIS,HAP
spanish139.mp3,spanish,139,SAD,DIS,DIS,ANG
spanish110.mp3,spanish,110,SAD,DIS,DIS,ANG
english72.mp3,english,72,SAD,DIS,DIS,DIS
dutch36.mp3,dutch,36,SAD,DIS,DIS,HAP
english298.mp3,english,298,SAD,DIS,DIS,ANG
wolof6.mp3,wolof,6,FEA,DIS,DIS,ANG
spanish49.mp3,spanish,49,SAD,DIS,DIS,DIS
english577.mp3,english,577,FEA,DIS,DIS,ANG
kurdish10.mp3,kurdish,10,HAP,DIS,DIS,DIS
greek10.mp3,greek,10,SAD,DIS,DIS,ANG
croatian6.mp3,croatian,6,SAD,DIS,DIS,DIS
miskito6.mp3,miskito,6,SAD,DIS,DIS,ANG
urdu13.mp3,urdu,13,SAD,DIS,DIS,DIS
turkish10.mp3,turkish,10,FEA,DIS,DIS,DIS
english143.mp3,english,143,SAD,DIS,DIS,ANG
amharic13.mp3,amharic,13,SAD,DIS,DIS,DIS
bafang1.mp3,bafang,1,SAD,DIS,DIS,ANG
italian31.mp3,italian,31,SAD,DIS,DIS,ANG
english90.mp3,english,90,SAD,DIS,DIS,ANG
english512.mp3,english,512,FEA,DIS,DIS,DIS
english212.mp3,english,212,SAD,DIS,DIS,DIS
satawalese1.mp3,satawalese,1,FEA,DIS,DIS,ANG
spanish131.mp3,spanish,131,FEA,DIS,DIS,ANG
russian42.mp3,russian,42,FEA,DIS,DIS,ANG
bambara4.mp3,bambara,4,FEA,DIS,DIS,ANG
italian21.mp3,italian,21,FEA,DIS,DIS,ANG
portuguese44.mp3,portuguese,44,DIS,DIS,DIS,ANG
english510.mp3,english,510,SAD,DIS,DIS,DIS
khmer6.mp3,khmer,6,SAD,DIS,DIS,ANG
pashto3.mp3,pashto,3,FEA,DIS,DIS,ANG
french14.mp3,french,14,FEA,DIS,DIS,ANG
serer1.mp3,serer,1,FEA,DIS,DIS,ANG
english288.mp3,english,288,SAD,DIS,DIS,DIS
slovak3.mp3,slovak,3,FEA,DIS,DIS,ANG
portuguese30.mp3,portuguese,30,SAD,DIS,DIS,NEU
bulgarian14.mp3,bulgarian,14,FEA,DIS,DIS,ANG
arabic37.mp3,arabic,37,FEA,DIS,DIS,HAP
polish2.mp3,polish,2,SAD,DIS,DIS,DIS
portuguese42.mp3,portuguese,42,FEA,DIS,DIS,DIS
english179.mp3,english,179,SAD,DIS,DIS,DIS
shan1.mp3,shan,1,SAD,DIS,DIS,DIS
korean27.mp3,korean,27,SAD,DIS,DIS,ANG
english490.mp3,english,490,SAD,DIS,DIS,DIS
spanish26.mp3,spanish,26,SAD,DIS,DIS,ANG
english562.mp3,english,562,SAD,DIS,DIS,ANG
farsi4.mp3,farsi,4,SAD,DIS,DIS,ANG
english21.mp3,english,21,SAD,DIS,DIS,DIS
farsi19.mp3,farsi,19,SAD,DIS,DIS,ANG
dari2.mp3,dari,2,SAD,DIS,DIS,DIS
urdu11.mp3,urdu,11,FEA,FEA,DIS,ANG
english297.mp3,english,297,FEA,DIS,DIS,ANG
english565.mp3,english,565,SAD,DIS,DIS,DIS
greek8.mp3,greek,8,SAD,DIS,DIS,ANG
english35.mp3,english,35,SAD,DIS,DIS,DIS
french4.mp3,french,4,FEA,DIS,DIS,ANG
english158.mp3,english,158,SAD,DIS,DIS,DIS
russian40.mp3,russian,40,FEA,DIS,DIS,ANG
belarusan1.mp3,belarusan,1,SAD,DIS,DIS,HAP
slovak5.mp3,slovak,5,FEA,DIS,DIS,DIS
english258.mp3,english,258,FEA,DIS,DIS,DIS
english151.mp3,english,151,FEA,DIS,DIS,DIS
portuguese28.mp3,portuguese,28,SAD,DIS,DIS,ANG
macedonian22.mp3,macedonian,22,SAD,DIS,DIS,ANG
english424.mp3,english,424,FEA,DIS,DIS,ANG
english479.mp3,english,479,FEA,DIS,DIS,ANG
french46.mp3,french,46,SAD,DIS,DIS,DIS
arabic20.mp3,arabic,20,SAD,DIS,DIS,ANG
newari1.mp3,newari,1,FEA,DIS,DIS,DIS
fang1.mp3,fang,1,SAD,DIS,DIS,ANG
polish4.mp3,polish,4,SAD,DIS,DIS,ANG
tagalog11.mp3,tagalog,11,SAD,DIS,DIS,ANG
english244.mp3,english,244,FEA,DIS,DIS,ANG
dari3.mp3,dari,3,FEA,DIS,DIS,ANG
english446.mp3,english,446,SAD,DIS,DIS,DIS
english344.mp3,english,344,SAD,DIS,DIS,DIS
english56.mp3,english,56,FEA,DIS,DIS,ANG
igbo3.mp3,igbo,3,FEA,DIS,DIS,ANG
arabic50.mp3,arabic,50,FEA,DIS,DIS,ANG
arabic100.mp3,arabic,100,SAD,DIS,DIS,ANG
spanish104.mp3,spanish,104,SAD,SAD,DIS,ANG
english486.mp3,english,486,FEA,DIS,DIS,ANG
english233.mp3,english,233,SAD,DIS,DIS,ANG
greek13.mp3,greek,13,SAD,DIS,DIS,ANG
english118.mp3,english,118,SAD,DIS,DIS,DIS
italian8.mp3,italian,8,FEA,DIS,DIS,DIS
romanian14.mp3,romanian,14,FEA,DIS,DIS,ANG
spanish126.mp3,spanish,126,SAD,DIS,DIS,ANG
pulaar3.mp3,pulaar,3,SAD,FEA,DIS,ANG
russian24.mp3,russian,24,FEA,ANG,DIS,ANG
vietnamese16.mp3,vietnamese,16,SAD,DIS,DIS,ANG
czech7.mp3,czech,7,SAD,DIS,DIS,ANG
vietnamese15.mp3,vietnamese,15,SAD,DIS,DIS,ANG
serbian9.mp3,serbian,9,SAD,FEA,DIS,ANG
english283.mp3,english,283,SAD,DIS,DIS,DIS
korean43.mp3,korean,43,SAD,DIS,DIS,DIS
swedish9.mp3,swedish,9,FEA,DIS,DIS,ANG
sundanese1.mp3,sundanese,1,SAD,DIS,DIS,ANG
english88.mp3,english,88,FEA,DIS,DIS,DIS
marathi3.mp3,marathi,3,FEA,DIS,DIS,DIS
english59.mp3,english,59,SAD,DIS,DIS,ANG
german3.mp3,german,3,SAD,DIS,DIS,ANG
english262.mp3,english,262,FEA,DIS,DIS,ANG
bengali10.mp3,bengali,10,SAD,DIS,DIS,ANG
korean28.mp3,korean,28,SAD,DIS,DIS,ANG
tigrigna2.mp3,tigrigna,2,SAD,DIS,DIS,DIS
pashto1.mp3,pashto,1,SAD,DIS,DIS,ANG
